,property_type,region,area_m2,country,state,city,lat,lon,price_brl,has_city,has_geo,area_missing_flag,geo_resolution,price_per_m2_raw,area_m2_group_median_x,area_m2_imputed,area_imputed_flag,price_per_m2,area_m2_group_median_y,area_m2_group_median
19335,apartment,Southeast,166.0,Brasil,Rio de Janeiro,,-22.906288,-43.099586,1387397.48,0,1,0,1,8357.816144578313,85.0,166.0,0,8357.816144578313,85.0,85.0
19336,apartment,Southeast,78.0,Brasil,Rio de Janeiro,,-23.000669,-43.392197,693698.74,0,1,0,1,8893.57358974359,85.0,78.0,0,8893.57358974359,85.0,85.0
19337,apartment,Southeast,164.0,Brasil,Rio de Janeiro,,-22.926907,-43.212238,999499.39,0,1,0,1,6094.508475609756,85.0,164.0,0,6094.508475609756,85.0,85.0
19338,apartment,Southeast,110.0,Brasil,Rio de Janeiro,,-23.005433,-43.326653,994993.61,0,1,0,1,9045.396454545455,85.0,110.0,0,9045.396454545455,85.0,85.0
19339,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.979204,-43.18985,858156.04,0,1,0,1,12259.372000000001,85.0,70.0,0,12259.372000000001,85.0,85.0
19340,house,Southeast,155.0,Brasil,Rio de Janeiro,,-22.843956,-43.30098,605757.2,0,1,0,1,3908.1109677419354,140.0,155.0,0,3908.1109677419354,140.0,140.0
19341,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.972042,-43.18985,1676854.5,0,1,0,1,21777.33116883117,85.0,77.0,0,21777.33116883117,85.0,85.0
19342,house,Southeast,194.0,Brasil,Rio de Janeiro,,-22.857838,-43.471054,898314.91,0,1,0,1,4630.489226804124,140.0,194.0,0,4630.489226804124,140.0,140.0
19343,apartment,Southeast,140.0,Brasil,Rio de Janeiro,,-23.004478,-43.319659,1597004.3,0,1,0,1,11407.173571428571,85.0,140.0,0,11407.173571428571,85.0,85.0
19344,house,Southeast,60.0,Brasil,Rio de Janeiro,,-22.89473,-43.346363,307926.56,0,1,0,1,5132.109333333333,140.0,60.0,0,5132.109333333333,140.0,140.0
19345,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.9252043,-43.3761648,349344.66,0,1,0,1,4990.638,85.0,70.0,0,4990.638,85.0,85.0
19346,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.973051,-43.377895,488084.41,0,1,0,1,6972.6344285714285,85.0,70.0,0,6972.6344285714285,85.0,85.0
19347,house,Southeast,150.0,Brasil,Rio de Janeiro,,-22.908083,-43.278721,648782.97,0,1,0,1,4325.2198,140.0,150.0,0,4325.2198,140.0,140.0
19348,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.971436,-43.398185,492420.31,0,1,0,1,7034.575857142857,85.0,70.0,0,7034.575857142857,85.0,85.0
19349,apartment,Southeast,75.0,Brasil,Rio de Janeiro,,-22.906288,-43.099586,548970.21,0,1,0,1,7319.6028,85.0,75.0,0,7319.6028,85.0,85.0
19350,apartment,Southeast,97.0,Brasil,Rio de Janeiro,,-22.903034,-43.109287,479101.27,0,1,0,1,4939.188350515464,85.0,97.0,0,4939.188350515464,85.0,85.0
19351,apartment,Southeast,60.0,Brasil,Rio de Janeiro,,-22.9195818,-43.2248445,524017.01,0,1,0,1,8733.616833333333,85.0,60.0,0,8733.616833333333,85.0,85.0
19352,house,Southeast,96.0,Brasil,Rio de Janeiro,,-22.504311,-41.919571,329382.13,0,1,0,1,3431.0638541666667,140.0,96.0,0,3431.0638541666667,140.0,140.0
19353,apartment,Southeast,127.0,Brasil,Rio de Janeiro,,-23.0001518,-43.4213808,1587023.0,0,1,0,1,12496.24409448819,85.0,127.0,0,12496.24409448819,85.0,85.0
19354,apartment,Southeast,188.0,Brasil,Rio de Janeiro,,-22.945644,-43.207699,698689.35,0,1,0,1,3716.432712765957,85.0,188.0,0,3716.432712765957,85.0,85.0
19355,apartment,Southeast,119.0,Brasil,Rio de Janeiro,,-23.0022423,-43.390556,1277603.42,0,1,0,1,10736.16319327731,85.0,119.0,0,10736.16319327731,85.0,85.0
19356,apartment,Southeast,110.0,Brasil,Rio de Janeiro,,-22.972042,-43.18985,1597004.3,0,1,0,1,14518.22090909091,85.0,110.0,0,14518.22090909091,85.0,85.0
19357,apartment,Southeast,115.0,Brasil,Rio de Janeiro,,-22.968903,-43.185005,1514393.0,0,1,0,1,13168.634782608695,85.0,115.0,0,13168.634782608695,85.0,85.0
19358,apartment,Southeast,110.0,Brasil,Rio de Janeiro,,-22.901005,-43.111153,1397378.74,0,1,0,1,12703.443090909092,85.0,110.0,0,12703.443090909092,85.0,85.0
19359,apartment,Southeast,55.0,Brasil,Rio de Janeiro,,-22.8827665,-43.3424732,321988.22,0,1,0,1,5854.331272727272,85.0,55.0,0,5854.331272727272,85.0,85.0
19360,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9292572,-43.3777362,383242.37,0,1,1,1,,85.0,85.0,1,4508.733764705882,85.0,85.0
19361,apartment,Southeast,74.0,Brasil,Rio de Janeiro,,-23.001713,-43.391434,700556.73,0,1,0,1,9466.982837837837,85.0,74.0,0,9466.982837837837,85.0,85.0
19362,apartment,Southeast,78.0,Brasil,Rio de Janeiro,,-23.01484981,-43.30038071,1447285.12,0,1,0,1,18554.93743589744,85.0,78.0,0,18554.93743589744,85.0,85.0
19363,apartment,Southeast,68.0,Brasil,Rio de Janeiro,,-22.924335,-43.234013,444166.8,0,1,0,1,6531.864705882353,85.0,68.0,0,6531.864705882353,85.0,85.0
19364,apartment,Southeast,184.0,Brasil,Rio de Janeiro,,-22.91601,-43.377155,588895.33,0,1,0,1,3200.518097826087,85.0,184.0,0,3200.518097826087,85.0,85.0
19365,apartment,Southeast,72.0,Brasil,Rio de Janeiro,,-22.914576,-43.259403,389269.77,0,1,0,1,5406.524583333334,85.0,72.0,0,5406.524583333334,85.0,85.0
19366,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9780105,-44.2958702,494073.18,0,1,1,1,,85.0,85.0,1,5812.625647058823,85.0,85.0
19367,apartment,Southeast,135.0,Brasil,Rio de Janeiro,,-22.9297766,-43.2380229,1095944.18,0,1,0,1,8118.105037037037,85.0,135.0,0,8118.105037037037,85.0,85.0
19368,apartment,Southeast,81.0,Brasil,Rio de Janeiro,,-22.914701,-43.244896,499063.83,0,1,0,1,6161.2818518518525,85.0,81.0,0,6161.2818518518525,85.0,85.0
19369,apartment,Southeast,120.0,Brasil,Rio de Janeiro,,-22.92432,-43.227539,678725.8,0,1,0,1,5656.048333333334,85.0,120.0,0,5656.048333333334,85.0,85.0
19370,apartment,Southeast,234.0,Brasil,Rio de Janeiro,,-22.901854,-43.114105,1097940.43,0,1,0,1,4692.05311965812,85.0,234.0,0,4692.05311965812,85.0,85.0
19371,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.919714,-43.238762,1347472.36,0,1,1,1,,85.0,85.0,1,15852.616000000002,85.0,85.0
19372,apartment,Southeast,69.0,Brasil,Rio de Janeiro,,-23.00938,-43.447727,598876.59,0,1,0,1,8679.370869565217,85.0,69.0,0,8679.370869565217,85.0,85.0
19373,apartment,Southeast,80.0,Brasil,Rio de Janeiro,,-22.966091,-43.188034,928258.73,0,1,0,1,11603.234124999999,85.0,80.0,0,11603.234124999999,85.0,85.0
19374,apartment,Southeast,83.0,Brasil,Rio de Janeiro,,-22.906544,-43.269073,329382.13,0,1,0,1,3968.4593975903613,85.0,83.0,0,3968.4593975903613,85.0,85.0
19375,apartment,Southeast,135.0,Brasil,Rio de Janeiro,,-22.939253,-43.341537,678726.79,0,1,0,1,5027.605851851852,85.0,135.0,0,5027.605851851852,85.0,85.0
19376,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-23.009399,-43.317394,898314.91,0,1,0,1,9981.276777777779,85.0,90.0,0,9981.276777777779,85.0,85.0
19377,house,Southeast,200.0,Brasil,Rio de Janeiro,,-22.810062,-43.201347,1347472.36,0,1,0,1,6737.361800000001,140.0,200.0,0,6737.361800000001,140.0,140.0
19378,apartment,Southeast,94.0,Brasil,Rio de Janeiro,,-22.986446,-43.224941,1534584.93,0,1,0,1,16325.37159574468,85.0,94.0,0,16325.37159574468,85.0,85.0
19379,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-23.0079852,-43.4787336,625826.04,0,1,0,1,8940.372000000001,85.0,70.0,0,8940.372000000001,85.0,85.0
19380,apartment,Southeast,110.0,Brasil,Rio de Janeiro,,-22.94775,-43.192875,1487210.24,0,1,0,1,13520.093090909091,85.0,110.0,0,13520.093090909091,85.0,85.0
19381,apartment,Southeast,140.0,Brasil,Rio de Janeiro,,-23.001354,-43.327053,1472184.46,0,1,0,1,10515.603285714285,85.0,140.0,0,10515.603285714285,85.0,85.0
19382,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.962952,-43.183189,1595160.62,0,1,0,1,17724.00688888889,85.0,90.0,0,17724.00688888889,85.0,85.0
19383,apartment,Southeast,76.0,Brasil,Rio de Janeiro,,-23.008227,-43.442517,659944.74,0,1,0,1,8683.483421052631,85.0,76.0,0,8683.483421052631,85.0,85.0
19384,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.966349,-43.1813632,948221.29,0,1,1,1,,85.0,85.0,1,11155.544588235294,85.0,85.0
19385,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9654731,-43.1753365,1597004.3,0,1,1,1,,85.0,85.0,1,18788.285882352942,85.0,85.0
19386,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-22.883108,-43.31377,363454.32,0,1,0,1,5424.691343283582,85.0,67.0,0,5424.691343283582,85.0,85.0
19387,apartment,Southeast,162.0,Brasil,Rio de Janeiro,,-22.926907,-43.212238,698689.35,0,1,0,1,4312.897222222222,85.0,162.0,0,4312.897222222222,85.0,85.0
19388,house,Southeast,120.0,Brasil,Rio de Janeiro,,-22.9440518,-43.0340874,529007.65,0,1,0,1,4408.397083333333,140.0,120.0,0,4408.397083333333,140.0,140.0
19389,apartment,Southeast,149.0,Brasil,Rio de Janeiro,,-23.000037,-43.347211,1676854.5,0,1,0,1,11254.057046979866,85.0,149.0,0,11254.057046979866,85.0,85.0
19390,apartment,Southeast,81.0,Brasil,Rio de Janeiro,,-22.879103,-42.047253,355354.86,0,1,0,1,4387.097037037037,85.0,81.0,0,4387.097037037037,85.0,85.0
19391,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-22.9363661,-43.3492493,329381.11,0,1,0,1,4916.135970149254,85.0,67.0,0,4916.135970149254,85.0,85.0
19392,apartment,Southeast,143.0,Brasil,Rio de Janeiro,,-22.9268113,-43.2593859,788520.85,0,1,0,1,5514.131818181818,85.0,143.0,0,5514.131818181818,85.0,85.0
19393,apartment,Southeast,61.0,Brasil,Rio de Janeiro,,-22.916952,-43.258148,363454.32,0,1,0,1,5958.2675409836065,85.0,61.0,0,5958.2675409836065,85.0,85.0
19394,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-23.016523,-43.464336,568932.77,0,1,0,1,8127.611,85.0,70.0,0,8127.611,85.0,85.0
19395,house,Southeast,125.0,Brasil,Rio de Janeiro,,-22.943913,-43.352394,578914.03,0,1,0,1,4631.31224,140.0,125.0,0,4631.31224,140.0,140.0
19396,house,Southeast,80.0,Brasil,Rio de Janeiro,,-22.95709,-43.596725,295445.78,0,1,0,1,3693.07225,140.0,80.0,0,3693.07225,140.0,140.0
19397,apartment,Southeast,58.0,Brasil,Rio de Janeiro,,-22.968031,-43.47411,292782.63,0,1,0,1,5047.976379310345,85.0,58.0,0,5047.976379310345,85.0,85.0
19398,house,Southeast,215.0,Brasil,Rio de Janeiro,,-22.956772,-43.33279,1247659.6,0,1,0,1,5803.067906976745,140.0,215.0,0,5803.067906976745,140.0,140.0
19399,apartment,Southeast,65.0,Brasil,Rio de Janeiro,,-22.88611,-43.28904,424204.24,0,1,0,1,6526.2190769230765,85.0,65.0,0,6526.2190769230765,85.0,85.0
19400,apartment,Southeast,130.0,Brasil,Rio de Janeiro,,-22.925093,-43.327053,802628.28,0,1,0,1,6174.063692307693,85.0,130.0,0,6174.063692307693,85.0,85.0
19401,apartment,Southeast,95.0,Brasil,Rio de Janeiro,,-22.919031,-43.237396,1097940.43,0,1,0,1,11557.267684210525,85.0,95.0,0,11557.267684210525,85.0,85.0
19402,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9977019,-43.387428,1201418.46,0,1,1,1,,85.0,85.0,1,14134.33482352941,85.0,85.0
19403,apartment,Southeast,75.0,Brasil,Rio de Janeiro,,-22.925167,-43.230087,648782.97,0,1,0,1,8650.4396,85.0,75.0,0,8650.4396,85.0,85.0
19404,apartment,Southeast,54.0,Brasil,Rio de Janeiro,,-22.865368,-43.367027,284466.37,0,1,0,1,5267.895740740741,85.0,54.0,0,5267.895740740741,85.0,85.0
19405,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9057526,-43.2979213,316406.47,0,1,1,1,,85.0,85.0,1,3722.429058823529,85.0,85.0
19406,apartment,Southeast,97.0,Brasil,Rio de Janeiro,,-22.962261,-43.421124,509045.09,0,1,0,1,5247.887525773196,85.0,97.0,0,5247.887525773196,85.0,85.0
19407,apartment,Southeast,175.0,Brasil,Rio de Janeiro,,-22.966846,-43.192875,1547097.92,0,1,0,1,8840.559542857143,85.0,175.0,0,8840.559542857143,85.0,85.0
19408,apartment,Southeast,92.0,Brasil,Rio de Janeiro,,-22.933598,-43.24551,746090.94,0,1,0,1,8109.684130434782,85.0,92.0,0,8109.684130434782,85.0,85.0
19409,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.979204,-43.18985,1197753.22,0,1,1,1,,85.0,85.0,1,14091.214352941177,85.0,85.0
19410,apartment,Southeast,84.0,Brasil,Rio de Janeiro,,-22.999621,-43.420509,948221.29,0,1,0,1,11288.34869047619,85.0,84.0,0,11288.34869047619,85.0,85.0
19411,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.956388,-43.375317,638801.71,0,1,0,1,8296.126103896104,85.0,77.0,0,8296.126103896104,85.0,85.0
19412,apartment,Southeast,120.0,Brasil,Rio de Janeiro,,-23.0023437,-43.3909098,1597004.3,0,1,0,1,13308.369166666667,85.0,120.0,0,13308.369166666667,85.0,85.0
19413,apartment,Southeast,85.0,Brasil,Rio de Janeiro,,-22.906288,-43.099586,618839.15,0,1,0,1,7280.460588235294,85.0,85.0,0,7280.460588235294,85.0,85.0
19414,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.879761,-43.014629,339363.39,0,1,0,1,4848.048428571429,85.0,70.0,0,4848.048428571429,85.0,85.0
19415,house,Southeast,160.0,Brasil,Rio de Janeiro,,-22.898705,-43.043774,959115.56,0,1,0,1,5994.472250000001,140.0,160.0,0,5994.472250000001,140.0,140.0
19416,apartment,Southeast,226.0,Brasil,Rio de Janeiro,,-22.918001,-43.25412,898539.83,0,1,0,1,3975.839955752212,85.0,226.0,0,3975.839955752212,85.0,85.0
19417,house,Southeast,208.0,Brasil,Rio de Janeiro,,-22.896902,-43.058937,838427.23,0,1,0,1,4030.900144230769,140.0,208.0,0,4030.900144230769,140.0,140.0
19418,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.967552,-43.392059,499063.83,0,1,0,1,7129.483285714286,85.0,70.0,0,7129.483285714286,85.0,85.0
19419,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-22.898788,-43.099617,535085.5,0,1,0,1,7986.350746268657,85.0,67.0,0,7986.350746268657,85.0,85.0
19420,house,Southeast,245.0,Brasil,Rio de Janeiro,,-22.851814,-43.311752,484605.74,0,1,0,1,1977.9826122448978,140.0,245.0,0,1977.9826122448978,140.0,140.0
19421,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.924197,-43.2423681,496069.43,0,1,0,1,7086.706142857142,85.0,70.0,0,7086.706142857142,85.0,85.0
19422,apartment,Southeast,80.0,Brasil,Rio de Janeiro,,-22.904581,-43.130016,778539.59,0,1,0,1,9731.744875,85.0,80.0,0,9731.744875,85.0,85.0
19423,apartment,Southeast,96.0,Brasil,Rio de Janeiro,,-22.91893,-43.214657,524989.57,0,1,0,1,5468.641354166666,85.0,96.0,0,5468.641354166666,85.0,85.0
19424,house,Southeast,180.0,Brasil,Rio de Janeiro,,-23.0135833,-43.4369041,1212432.84,0,1,0,1,6735.738,140.0,180.0,0,6735.738,140.0,140.0
19425,apartment,Southeast,58.0,Brasil,Rio de Janeiro,,-22.895538,-43.22237,555277.43,0,1,0,1,9573.748793103448,85.0,58.0,0,9573.748793103448,85.0,85.0
19426,apartment,Southeast,142.0,Brasil,Rio de Janeiro,,-22.936693,-43.183189,1497191.5,0,1,0,1,10543.602112676057,85.0,142.0,0,10543.602112676057,85.0,85.0
19427,apartment,Southeast,73.0,Brasil,Rio de Janeiro,,-22.901501,-43.303967,252398.8,0,1,0,1,3457.517808219178,85.0,73.0,0,3457.517808219178,85.0,85.0
19428,apartment,Southeast,89.0,Brasil,Rio de Janeiro,,-23.003313,-43.440395,618839.15,0,1,0,1,6953.248876404495,85.0,89.0,0,6953.248876404495,85.0,85.0
19429,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.924335,-43.234013,636045.06,0,1,1,1,,85.0,85.0,1,7482.8830588235305,85.0,85.0
19430,apartment,Southeast,103.0,Brasil,Rio de Janeiro,,-22.928339,-43.335056,605757.2,0,1,0,1,5881.137864077669,85.0,103.0,0,5881.137864077669,85.0,85.0
19431,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.970936,-43.394451,479101.27,0,1,0,1,6222.094415584415,85.0,77.0,0,6222.094415584415,85.0,85.0
19432,apartment,Southeast,69.0,Brasil,Rio de Janeiro,,-22.871824,-43.633034,648782.97,0,1,0,1,9402.651739130435,85.0,69.0,0,9402.651739130435,85.0,85.0
19433,apartment,Southeast,125.0,Brasil,Rio de Janeiro,,-22.972794,-43.202393,1624479.41,0,1,0,1,12995.83528,85.0,125.0,0,12995.83528,85.0,85.0
19434,apartment,Southeast,128.0,Brasil,Rio de Janeiro,,-22.864262,-43.098774,588895.33,0,1,0,1,4600.744765625,85.0,128.0,0,4600.744765625,85.0,85.0
19435,apartment,Southeast,97.0,Brasil,Rio de Janeiro,,-22.928291,-43.376186,548970.21,0,1,0,1,5659.486701030927,85.0,97.0,0,5659.486701030927,85.0,85.0
19436,apartment,Southeast,109.0,Brasil,Rio de Janeiro,,-22.910522,-43.285862,1048034.05,0,1,0,1,9614.99128440367,85.0,109.0,0,9614.99128440367,85.0,85.0
19437,house,Southeast,80.0,Brasil,Rio de Janeiro,,-22.936529,-43.243607,323070.49,0,1,0,1,4038.381125,140.0,80.0,0,4038.381125,140.0,140.0
19438,apartment,Southeast,72.0,Brasil,Rio de Janeiro,,-22.3946958,-41.8230424,288458.89,0,1,0,1,4006.3734722222225,85.0,72.0,0,4006.3734722222225,85.0,85.0
19439,apartment,Southeast,193.0,Brasil,Rio de Janeiro,,-23.0168,-43.469528,1097940.43,0,1,0,1,5688.810518134715,85.0,193.0,0,5688.810518134715,85.0,85.0
19440,apartment,Southeast,150.0,Brasil,Rio de Janeiro,,-22.956388,-43.375317,1357453.63,0,1,0,1,9049.690866666666,85.0,150.0,0,9049.690866666666,85.0,85.0
19441,house,Southeast,215.0,Brasil,Rio de Janeiro,,-22.957439,-43.266655,993137.02,0,1,0,1,4619.241953488372,140.0,215.0,0,4619.241953488372,140.0,140.0
19442,apartment,Southeast,116.0,Brasil,Rio de Janeiro,,-23.002565,-43.393421,1247659.6,0,1,0,1,10755.686206896553,85.0,116.0,0,10755.686206896553,85.0,85.0
19443,apartment,Southeast,86.0,Brasil,Rio de Janeiro,,-22.962196,-43.178349,1272090.12,0,1,0,1,14791.74558139535,85.0,86.0,0,14791.74558139535,85.0,85.0
19444,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.934788,-43.327747,499063.83,0,1,0,1,7129.483285714286,85.0,70.0,0,7129.483285714286,85.0,85.0
19445,house,Southeast,89.0,Brasil,Rio de Janeiro,,-22.9694707,-42.9207858,299438.28,0,1,0,1,3364.4750561797755,140.0,89.0,0,3364.4750561797755,140.0,140.0
19446,apartment,Southeast,192.0,Brasil,Rio de Janeiro,,-23.0243209,-43.460552,1547097.92,0,1,0,1,8057.801666666666,85.0,192.0,0,8057.801666666666,85.0,85.0
19447,apartment,Southeast,78.0,Brasil,Rio de Janeiro,,-22.956388,-43.375317,562944.0,0,1,0,1,7217.2307692307695,85.0,78.0,0,7217.2307692307695,85.0,85.0
19448,house,Southeast,100.0,Brasil,Rio de Janeiro,,-22.788343,-42.137508,324391.48,0,1,0,1,3243.9148,140.0,100.0,0,3243.9148,140.0,140.0
19449,apartment,Southeast,71.0,Brasil,Rio de Janeiro,,-23.021433,-43.486507,595661.23,0,1,0,1,8389.594788732395,85.0,71.0,0,8389.594788732395,85.0,85.0
19450,apartment,Southeast,55.0,Brasil,Rio de Janeiro,,-22.935173,-43.070477,259513.19,0,1,0,1,4718.421636363636,85.0,55.0,0,4718.421636363636,85.0,85.0
19451,house,Southeast,135.0,Brasil,Rio de Janeiro,,-22.788343,-42.137508,264503.81,0,1,0,1,1959.2874814814816,140.0,135.0,0,1959.2874814814816,140.0,140.0
19452,apartment,Southeast,130.0,Brasil,Rio de Janeiro,,-23.011894,-43.306526,1597004.3,0,1,0,1,12284.648461538462,85.0,130.0,0,12284.648461538462,85.0,85.0
19453,house,Southeast,200.0,Brasil,Rio de Janeiro,,-22.928087,-43.346363,898314.91,0,1,0,1,4491.57455,140.0,200.0,0,4491.57455,140.0,140.0
19454,apartment,Southeast,103.0,Brasil,Rio de Janeiro,,-22.936752,-43.175926,868251.97,0,1,0,1,8429.630776699029,85.0,103.0,0,8429.630776699029,85.0,85.0
19455,house,Southeast,133.0,Brasil,Rio de Janeiro,,-22.9375504,-43.0660679,1197753.22,0,1,0,1,9005.663308270676,140.0,133.0,0,9005.663308270676,140.0,140.0
19456,apartment,Southeast,79.0,Brasil,Rio de Janeiro,,-22.917889,-43.259933,648782.97,0,1,0,1,8212.442658227848,85.0,79.0,0,8212.442658227848,85.0,85.0
19457,apartment,Southeast,94.0,Brasil,Rio de Janeiro,,-23.021433,-43.486507,787522.73,0,1,0,1,8377.901382978724,85.0,94.0,0,8377.901382978724,85.0,85.0
19458,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.969862,-43.419693,379288.51,0,1,1,1,,85.0,85.0,1,4462.2177647058825,85.0,85.0
19459,apartment,Southeast,95.0,Brasil,Rio de Janeiro,,-22.900242,-43.108475,767292.45,0,1,0,1,8076.762631578947,85.0,95.0,0,8076.762631578947,85.0,85.0
19460,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.933598,-43.24551,578914.03,0,1,0,1,6432.378111111111,85.0,90.0,0,6432.378111111111,85.0,85.0
19461,apartment,Southeast,107.0,Brasil,Rio de Janeiro,,-22.908054,-43.103638,823455.32,0,1,0,1,7695.8441121495325,85.0,107.0,0,7695.8441121495325,85.0,85.0
19462,house,Southeast,130.0,Brasil,Rio de Janeiro,,-22.881121,-42.016003,748595.73,0,1,0,1,5758.4286923076925,140.0,130.0,0,5758.4286923076925,140.0,140.0
19463,apartment,Southeast,195.0,Brasil,Rio de Janeiro,,-23.023577,-43.471703,1393241.58,0,1,0,1,7144.828615384616,85.0,195.0,0,7144.828615384616,85.0,85.0
19464,apartment,Southeast,150.0,Brasil,Rio de Janeiro,,-22.963394,-43.175251,1577041.74,0,1,0,1,10513.6116,85.0,150.0,0,10513.6116,85.0,85.0
19465,house,Southeast,140.0,Brasil,Rio de Janeiro,,-22.9544609,-43.000448,259513.19,0,1,0,1,1853.665642857143,140.0,140.0,0,1853.665642857143,140.0,140.0
19466,house,Southeast,100.0,Brasil,Rio de Janeiro,,-22.894596,-43.289249,443212.34,0,1,0,1,4432.1234,140.0,100.0,0,4432.1234,140.0,140.0
19467,apartment,Southeast,85.0,Brasil,Rio de Janeiro,,-22.906288,-43.099586,778539.59,0,1,0,1,9159.289294117647,85.0,85.0,0,9159.289294117647,85.0,85.0
19468,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.881121,-42.016003,468680.81,0,1,0,1,5207.564555555556,85.0,90.0,0,5207.564555555556,85.0,85.0
19469,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.968031,-43.47411,474110.62,0,1,0,1,6773.008857142857,85.0,70.0,0,6773.008857142857,85.0,85.0
19470,apartment,Southeast,82.0,Brasil,Rio de Janeiro,,-22.931217,-43.097942,748595.73,0,1,0,1,9129.216219512195,85.0,82.0,0,9129.216219512195,85.0,85.0
19471,apartment,Southeast,56.0,Brasil,Rio de Janeiro,,-22.941526,-43.366615,252398.8,0,1,0,1,4507.121428571429,85.0,56.0,0,4507.121428571429,85.0,85.0
19472,apartment,Southeast,66.0,Brasil,Rio de Janeiro,,-22.969862,-43.419693,419213.6,0,1,0,1,6351.7212121212115,85.0,66.0,0,6351.7212121212115,85.0,85.0
19473,house,Southeast,,Brasil,Rio de Janeiro,,-22.929167,-43.017059,474110.62,0,1,1,1,,140.0,140.0,1,3386.5044285714284,140.0,140.0
19474,house,Southeast,220.0,Brasil,Rio de Janeiro,,-22.781237,-41.949409,1147846.81,0,1,0,1,5217.485500000001,140.0,220.0,0,5217.485500000001,140.0,140.0
19475,apartment,Southeast,,Brasil,Rio de Janeiro,,-23.001205,-43.341537,878347.93,0,1,1,1,,85.0,85.0,1,10333.50505882353,85.0,85.0
19476,apartment,Southeast,54.0,Brasil,Rio de Janeiro,,-22.968903,-43.185005,718651.91,0,1,0,1,13308.368703703703,85.0,54.0,0,13308.368703703703,85.0,85.0
19477,apartment,Southeast,88.0,Brasil,Rio de Janeiro,,-22.899759,-43.317394,282686.67,0,1,0,1,3212.3485227272727,85.0,88.0,0,3212.3485227272727,85.0,85.0
19478,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.929167,-43.017059,469120.01,0,1,0,1,5212.444555555556,85.0,90.0,0,5212.444555555556,85.0,85.0
19479,apartment,Southeast,160.0,Brasil,Rio de Janeiro,,-22.930391,-43.175323,1676854.5,0,1,0,1,10480.340625,85.0,160.0,0,10480.340625,85.0,85.0
19480,house,Southeast,58.0,Brasil,Rio de Janeiro,,-22.885439,-42.032303,289457.01,0,1,0,1,4990.638103448276,140.0,58.0,0,4990.638103448276,140.0,140.0
19481,house,Southeast,191.0,Brasil,Rio de Janeiro,,-22.910997,-43.286991,687709.97,0,1,0,1,3600.5757591623037,140.0,191.0,0,3600.5757591623037,140.0,140.0
19482,apartment,Southeast,58.0,Brasil,Rio de Janeiro,,-22.911716,-43.067528,314410.19,0,1,0,1,5420.865344827586,85.0,58.0,0,5420.865344827586,85.0,85.0
19483,house,Southeast,188.0,Brasil,Rio de Janeiro,,-22.908428,-43.389782,1211514.4,0,1,0,1,6444.2255319148935,140.0,188.0,0,6444.2255319148935,140.0,140.0
19484,apartment,Southeast,61.0,Brasil,Rio de Janeiro,,-22.969862,-43.419693,363454.32,0,1,0,1,5958.2675409836065,85.0,61.0,0,5958.2675409836065,85.0,85.0
19485,apartment,Southeast,198.0,Brasil,Rio de Janeiro,,-23.018948,-43.465809,1015299.64,0,1,0,1,5127.77595959596,85.0,198.0,0,5127.77595959596,85.0,85.0
19486,apartment,Southeast,139.0,Brasil,Rio de Janeiro,,-23.0191189,-43.4867499,982085.76,0,1,0,1,7065.365179856115,85.0,139.0,0,7065.365179856115,85.0,85.0
19487,house,Southeast,180.0,Brasil,Rio de Janeiro,,-22.9578677,-43.0522648,998127.67,0,1,0,1,5545.153722222222,140.0,180.0,0,5545.153722222222,140.0,140.0
